,Unnamed: 0,code_state,abbrev_state,year,month,TMIN_min,TMIN_max,RH_mean,photoperiod_monthly,date
1022,1022,17,TO,2017,3,21.22295340663957,22.595517171566268,81.29927661264543,12.052326906176262,2017-03-01
1023,1023,17,TO,2017,4,21.48642273932624,22.88602734389637,79.73519600884234,11.790408221501428,2017-04-01
1024,1024,17,TO,2017,5,20.68649877785917,22.29173385529818,71.9053937213054,11.573678181452625,2017-05-01
1025,1025,17,TO,2017,6,18.055093385161253,19.886102663584463,63.707520757075976,11.467203906422498,2017-06-01
1026,1026,17,TO,2017,7,16.14522303503554,18.31317296938875,54.46133129025148,11.517162777795104,2017-07-01
1027,1027,17,TO,2017,8,17.934759595494285,20.128198295658773,49.09750172864481,11.703869433791324,2017-08-01
1028,1028,17,TO,2017,9,19.6996885837125,22.12415157153452,41.44309707614158,11.956355529912408,2017-09-01
1029,1029,17,TO,2017,10,21.95561012322069,23.772158499022986,53.34726300995376,12.217629402476485,2017-10-01
1030,1030,17,TO,2017,11,21.655994398816883,23.036598794694715,74.52284069381457,12.43223631437492,2017-11-01
1031,1031,17,TO,2017,12,21.19849978181596,22.54520194938272,80.62708577093876,12.533270659936727,2017-12-01
1032,1032,17,TO,2018,1,20.655736907061303,22.06403418111812,80.40955463089836,12.479020093319182,2018-01-01
1033,1033,17,TO,2018,2,20.9446280073654,22.31782480281034,83.96420288870047,12.300248959434578,2018-02-01
1034,1034,17,TO,2018,3,21.29875348233435,22.69430932181981,82.62409211621535,12.052326906176262,2018-03-01
1035,1035,17,TO,2018,4,20.836527771115016,22.296881063722022,80.21392743318772,11.790408221501428,2018-04-01
1036,1036,17,TO,2018,5,19.829874468502627,21.53085959906588,70.52153850315509,11.573678181452625,2018-05-01
1037,1037,17,TO,2018,6,17.40643409916537,19.277675408196394,61.98920401337621,11.467203906422498,2018-06-01
1038,1038,17,TO,2018,7,16.508430010206215,18.557941184461075,54.70482296522047,11.517162777795104,2018-07-01
1039,1039,17,TO,2018,8,18.925649771310805,20.90774146252869,54.28432714958483,11.703869433791324,2018-08-01
1040,1040,17,TO,2018,9,20.716663669339187,22.65643243080706,55.30400942155212,11.956355529912408,2018-09-01
1041,1041,17,TO,2018,10,21.57869399985461,23.056921350510557,70.40213344943139,12.217629402476485,2018-10-01
1042,1042,17,TO,2018,11,21.60355732458101,23.003069715705703,78.70730347027309,12.43223631437492,2018-11-01
1043,1043,17,TO,2018,12,21.057120539633573,22.480037243467496,77.54272576378791,12.533270659936727,2018-12-01
1044,1044,17,TO,2019,1,20.985183529467616,22.38166749944928,79.3301746565827,12.479020093319182,2019-01-01
1045,1045,17,TO,2019,2,21.21641399191438,22.62191211478928,81.70140581238797,12.300248959434578,2019-02-01
1046,1046,17,TO,2019,3,21.483158120203804,22.83725720686878,83.1555392853371,12.052326906176262,2019-03-01
1047,1047,17,TO,2019,4,21.639910191826395,23.05286946193777,81.31630408929692,11.790408221501428,2019-04-01
1048,1048,17,TO,2019,5,21.014785297178676,22.578169012434884,75.32491327455298,11.573678181452625,2019-05-01
1049,1049,17,TO,2019,6,18.55343326527437,20.374305123162213,63.73419687101882,11.467203906422498,2019-06-01
1050,1050,17,TO,2019,7,17.47291915359727,19.475787791776444,58.47198050678897,11.517162777795104,2019-07-01
1051,1051,17,TO,2019,8,17.789640232094147,20.056098696526533,49.95903891304248,11.703869433791324,2019-08-01
1052,1052,17,TO,2019,9,20.334892784548607,22.398992934558606,50.086342686714886,11.956355529912408,2019-09-01
1053,1053,17,TO,2019,10,21.456082819675068,22.96354505229533,69.7062692622293,12.217629402476485,2019-10-01
1054,1054,17,TO,2019,11,21.498599130644216,22.94434769673885,75.77665750242824,12.43223631437492,2019-11-01
1055,1055,17,TO,2019,12,21.71741191592231,23.161319743289447,76.87137047800174,12.533270659936727,2019-12-01
1056,1056,17,TO,2020,1,21.64945499281176,23.022601789154457,82.42658357582614,12.479020093319182,2020-01-01
1057,1057,17,TO,2020,2,21.58600822047482,22.96201367852588,82.62386064900858,12.300248959434578,2020-02-01
1058,1058,17,TO,2020,3,21.73318747916391,23.06212500835356,83.85780987725177,12.052326906176262,2020-03-01
1059,1059,17,TO,2020,4,21.497871645234472,22.89959717345753,81.87800761892926,11.790408221501428,2020-04-01
1060,1060,17,TO,2020,5,20.99778616115759,22.56760901236208,76.14403184424644,11.573678181452625,2020-05-01
1061,1061,17,TO,2020,6,18.630706711638744,20.48929623162432,67.56342386296042,11.467203906422498,2020-06-01
1062,1062,17,TO,2020,7,16.802357311563053,18.90734376396096,58.34420728030574,11.517162777795104,2020-07-01
1063,1063,17,TO,2020,8,17.946325034325017,20.05123417779724,51.85671016837416,11.703869433791324,2020-08-01
1064,1064,17,TO,2020,9,19.80020615923033,22.0667205783103,47.85639767589615,11.956355529912408,2020-09-01
1065,1065,17,TO,2020,10,21.65504338730789,23.340544480407672,61.73166014130638,12.217629402476485,2020-10-01
1066,1066,17,TO,2020,11,21.75254267868664,23.305573263099728,73.2985765736166,12.43223631437492,2020-11-01
1067,1067,17,TO,2020,12,21.40384794603951,22.90908512169481,76.69023185795491,12.533270659936727,2020-12-01
1068,1068,17,TO,2021,1,21.195777005567216,22.679176302237256,78.70738278997833,12.479020093319182,2021-01-01
1069,1069,17,TO,2021,2,21.33249411112481,22.722206032410924,84.97354198310751,12.300248959434578,2021-02-01
1070,1070,17,TO,2021,3,21.03731134812609,22.45861577246244,81.1035985028171,12.052326906176262,2021-03-01
1071,1071,17,TO,2021,4,21.322564252903707,22.755480745713488,80.71477591608354,11.790408221501428,2021-04-01
1072,1072,17,TO,2021,5,19.56765894182709,21.2318694359688,72.17762446674622,11.573678181452625,2021-05-01
1073,1073,17,TO,2021,6,18.455477197450413,20.23532396975181,65.60187325511906,11.467203906422498,2021-06-01
1074,1074,17,TO,2021,7,17.23730293507641,19.138670514979424,57.32835822239308,11.517162777795104,2021-07-01
1075,1075,17,TO,2021,8,18.36551493186357,20.35863664980747,49.476611218172486,11.703869433791324,2021-08-01
1076,1076,17,TO,2021,9,21.04870855505232,22.79179674464164,59.22584951661474,11.956355529912408,2021-09-01
1077,1077,17,TO,2021,10,21.48715207880516,22.97939796518577,73.09605176832262,12.217629402476485,2021-10-01
1078,1078,17,TO,2021,11,21.17583098034207,22.58810989370735,82.89873373548475,12.43223631437492,2021-11-01
1079,1079,17,TO,2021,12,21.484994441900213,22.890507426054967,86.10851712602008,12.533270659936727,2021-12-01
1080,1080,17,TO,2022,1,20.78419031071038,22.25263899543994,82.72845125939791,12.479020093319182,2022-01-01
1081,1081,17,TO,2022,2,21.058532296814874,22.481671886600918,82.86778745719855,12.300248959434578,2022-02-01
1082,1082,17,TO,2022,3,21.025502005705675,22.4869146420082,83.73324757237589,12.052326906176262,2022-03-01
1083,1083,17,TO,2022,4,21.135232128628157,22.638557227338246,78.94129743415961,11.790408221501428,2022-04-01
1084,1084,17,TO,2022,5,19.05986506027643,20.76382187697029,70.17294553914738,11.573678181452625,2022-05-01
1085,1085,17,TO,2022,6,17.906053728108212,19.742434981000795,66.16093117601866,11.467203906422498,2022-06-01
1086,1086,17,TO,2022,7,17.129779200178756,19.19945455145244,57.057902958697966,11.517162777795104,2022-07-01
1087,1087,17,TO,2022,8,18.057781278132616,20.327168787347382,49.55606883295342,11.703869433791324,2022-08-01
1088,1088,17,TO,2022,9,19.699092252077243,21.766331773295963,53.19942378357446,11.956355529912408,2022-09-01
1089,1089,17,TO,2022,10,21.648284971644856,23.342372912435472,62.53404137528836,12.217629402476485,2022-10-01
1090,1090,17,TO,2022,11,21.03058130941231,22.481190614220047,80.4404827904644,12.43223631437492,2022-11-01
1091,1091,17,TO,2022,12,21.06190379132359,22.500026879495408,83.80226728306981,12.533270659936727,2022-12-01
1092,1092,21,MA,2010,1,22.610866590295448,23.58390719386963,78.4210960203318,12.217133179116647,2010-01-01
1093,1093,21,MA,2010,2,23.228487718882256,24.245302585805224,79.09547135765573,12.136144230921383,2010-02-01
1094,1094,21,MA,2010,3,23.215561156927148,24.172227837097704,78.85097575113255,12.023731885628347,2010-03-01
1095,1095,21,MA,2010,4,23.015893246757635,23.944517021940968,82.94641618040117,11.904952779407784,2010-04-01
1096,1096,21,MA,2010,5,22.987304304158936,23.99549614140905,79.83236677664004,11.806732548075468,2010-05-01
1097,1097,21,MA,2010,6,21.550297305550995,22.66076150797479,74.73625985363844,11.758521953529938,2010-06-01
1098,1098,21,MA,2010,7,20.934133307654168,22.192809381083784,69.3265398501003,11.78113860494715,2010-07-01
1099,1099,21,MA,2010,8,20.71724546683992,22.10107727073464,62.84724512577978,11.86572297696874,2010-08-01
1100,1100,21,MA,2010,9,22.123952095482935,23.33847980938749,58.396777273433,11.980205773134257,2010-09-01
1101,1101,21,MA,2010,10,23.16699577054812,24.17372676049226,65.29642288096862,12.098691115606714,2010-10-01
1102,1102,21,MA,2010,11,23.260755405045145,24.301800187575285,68.97013487867129,12.195946576170384,2010-11-01
1103,1103,21,MA,2010,12,22.926119939770903,23.93619178141388,74.71918108233977,12.241692851435184,2010-12-01
1104,1104,21,MA,2011,1,22.23979963163963,23.23865487399384,80.8003997541881,12.217133179116647,2011-01-01
1105,1105,21,MA,2011,2,22.052914746895365,22.996268590395974,83.95704770417807,12.136144230921383,2011-02-01
1106,1106,21,MA,2011,3,22.39288631165313,23.289468680197903,83.32131385037674,12.023731885628347,2011-03-01
1107,1107,21,MA,2011,4,22.37863263600433,23.247734179401544,83.96384296212145,11.904952779407784,2011-04-01
1108,1108,21,MA,2011,5,22.571703813999992,23.516316777798224,80.96615097762678,11.806732548075468,2011-05-01
1109,1109,21,MA,2011,6,21.38652119717107,22.502314663958806,75.02909093115554,11.758521953529938,2011-06-01
1110,1110,21,MA,2011,7,20.595651599650967,21.83584888087387,72.18807198796812,11.78113860494715,2011-07-01
1111,1111,21,MA,2011,8,21.05794255262465,22.326009803529264,67.61756645986331,11.86572297696874,2011-08-01
1112,1112,21,MA,2011,9,21.750454089755102,22.980000865367884,61.49226553077522,11.980205773134257,2011-09-01
1113,1113,21,MA,2011,10,22.79526317387186,23.811381548851337,68.88558298300647,12.098691115606714,2011-10-01
1114,1114,21,MA,2011,11,22.746687174795596,23.7481957223192,73.88779106960502,12.195946576170384,2011-11-01
1115,1115,21,MA,2011,12,22.885580175713656,23.957596028490837,71.35449167713467,12.241692851435184,2011-12-01
1116,1116,21,MA,2012,1,22.31457348246976,23.33398186485321,77.76885159366178,12.217133179116647,2012-01-01
1117,1117,21,MA,2012,2,21.888097536956,22.86030928470667,81.04557153437185,12.136144230921383,2012-02-01
1118,1118,21,MA,2012,3,22.145046782773584,23.07669398241311,82.7818530669481,12.023731885628347,2012-03-01
1119,1119,21,MA,2012,4,22.708493767429243,23.701841721190466,80.5405155340098,11.904952779407784,2012-04-01
1120,1120,21,MA,2012,5,22.3709498067056,23.423645949813825,76.61482704449537,11.806732548075468,2012-05-01
1121,1121,21,MA,2012,6,21.833957980634978,22.976788887047363,74.20046423166396,11.758521953529938,2012-06-01
1122,1122,21,MA,2012,7,21.22684042921955,22.528538397557494,67.26386358749642,11.78113860494715,2012-07-01
1123,1123,21,MA,2012,8,20.90927771719565,22.240909854706885,59.68184819965071,11.86572297696874,2012-08-01
1124,1124,21,MA,2012,9,22.281006241870184,23.43948230567616,58.07134381952008,11.980205773134257,2012-09-01
1125,1125,21,MA,2012,10,23.30120861120948,24.322527513862703,60.96982740841986,12.098691115606714,2012-10-01
1126,1126,21,MA,2012,11,23.590040296270367,24.539106859479634,67.51021535436861,12.195946576170384,2012-11-01
1127,1127,21,MA,2012,12,23.233825269914306,24.25188971664499,72.74596744705774,12.241692851435184,2012-12-01
1128,1128,21,MA,2013,1,23.260531674562703,24.21085708201933,77.2506575030807,12.217133179116647,2013-01-01
1129,1129,21,MA,2013,2,22.863289455428884,23.825224443828688,78.21646927437395,12.136144230921383,2013-02-01
1130,1130,21,MA,2013,3,23.1683524279072,24.1148263705296,80.82310936038768,12.023731885628347,2013-03-01
1131,1131,21,MA,2013,4,22.990427031861287,23.87054016564482,81.64411397954468,11.904952779407784,2013-04-01
1132,1132,21,MA,2013,5,22.46734131174668,23.403265565611623,79.77180238817039,11.806732548075468,2013-05-01
1133,1133,21,MA,2013,6,21.896059537849485,22.929320456099035,76.16458047611921,11.758521953529938,2013-06-01
1134,1134,21,MA,2013,7,21.177496364996696,22.31117419706016,71.77102577319485,11.78113860494715,2013-07-01
1135,1135,21,MA,2013,8,21.72392312856952,22.98170871913247,64.95534766594014,11.86572297696874,2013-08-01
1136,1136,21,MA,2013,9,22.60571924288701,23.74896754954817,60.93915831335862,11.980205773134257,2013-09-01
1137,1137,21,MA,2013,10,22.958454947530456,24.04486181946164,63.92511293511344,12.098691115606714,2013-10-01
1138,1138,21,MA,2013,11,22.699833075937956,23.77873522850775,71.62177507192492,12.195946576170384,2013-11-01
1139,1139,21,MA,2013,12,23.018116257600767,23.999042754544,72.5941236775822,12.241692851435184,2013-12-01
1140,1140,21,MA,2014,1,22.0520749038939,23.020029303611825,78.57320376493006,12.217133179116647,2014-01-01
1141,1141,21,MA,2014,2,22.351572807404928,23.273553868357173,83.0773952313361,12.136144230921383,2014-02-01
1142,1142,21,MA,2014,3,22.588876762237028,23.511549427513916,83.11553902000132,12.023731885628347,2014-03-01
1143,1143,21,MA,2014,4,22.50246034774546,23.462526721046085,84.01408977362051,11.904952779407784,2014-04-01
1144,1144,21,MA,2014,5,22.31744430982041,23.297326643257485,82.35566347535305,11.806732548075468,2014-05-01
1145,1145,21,MA,2014,6,21.71200602849325,22.90569322442496,75.8948436912853,11.758521953529938,2014-06-01
1146,1146,21,MA,2014,7,21.224459924863744,22.554637594210263,70.66335844536388,11.78113860494715,2014-07-01
1147,1147,21,MA,2014,8,21.14952984610408,22.52881276315117,64.6890289989396,11.86572297696874,2014-08-01
1148,1148,21,MA,2014,9,22.46501511326217,23.63924267617972,64.76598409954487,11.980205773134257,2014-09-01
1149,1149,21,MA,2014,10,22.89258704703648,23.96027121976986,64.50208509923516,12.098691115606714,2014-10-01
1150,1150,21,MA,2014,11,22.860108406020014,23.84679742071852,68.31015196066298,12.195946576170384,2014-11-01
1151,1151,21,MA,2014,12,22.870227554285,23.90624616233629,69.75940509953222,12.241692851435184,2014-12-01
1152,1152,21,MA,2015,1,22.341099486869176,23.36884093366124,73.71746643801332,12.217133179116647,2015-01-01
1153,1153,21,MA,2015,2,22.33388754817669,23.30875281553036,80.06943932609231,12.136144230921383,2015-02-01
1154,1154,21,MA,2015,3,22.30129648279219,23.201875138853392,83.3770875019217,12.023731885628347,2015-03-01
1155,1155,21,MA,2015,4,22.338293088159983,23.28890857725832,82.64402217015326,11.904952779407784,2015-04-01
1156,1156,21,MA,2015,5,22.446803421433337,23.38489220977733,80.25112120740495,11.806732548075468,2015-05-01
1157,1157,21,MA,2015,6,21.578707725478026,22.64003517016105,74.73519577870171,11.758521953529938,2015-06-01
1158,1158,21,MA,2015,7,21.54842231963708,22.68272895155184,69.34041428569523,11.78113860494715,2015-07-01
1159,1159,21,MA,2015,8,21.271904927368983,22.51042164263407,62.08668769279561,11.86572297696874,2015-08-01
1160,1160,21,MA,2015,9,22.62951185633693,23.68633962417345,60.309354252969065,11.980205773134257,2015-09-01
1161,1161,21,MA,2015,10,23.30164179030013,24.29088990245653,59.14860166751277,12.098691115606714,2015-10-01
1162,1162,21,MA,2015,11,23.52596059556015,24.482278100466395,61.44171098044025,12.195946576170384,2015-11-01
1163,1163,21,MA,2015,12,23.892730369811712,24.91003265199396,61.7832596150695,12.241692851435184,2015-12-01
1164,1164,21,MA,2016,1,23.328913450914488,24.22214228177967,78.50126839959995,12.217133179116647,2016-01-01
1165,1165,21,MA,2016,2,23.03025427369269,23.951713644452337,76.40172858293535,12.136144230921383,2016-02-01
1166,1166,21,MA,2016,3,23.45618548676077,24.31627265592201,82.28194190000237,12.023731885628347,2016-03-01
1167,1167,21,MA,2016,4,23.44051008722566,24.31628104267032,79.83710497432773,11.904952779407784,2016-04-01
1168,1168,21,MA,2016,5,23.09669711846059,24.070112466280506,77.27951868941034,11.806732548075468,2016-05-01
1169,1169,21,MA,2016,6,21.940125644261936,23.023431648746616,71.6764092317924,11.758521953529938,2016-06-01
1170,1170,21,MA,2016,7,21.10094793948302,22.364730515132,64.85923071972272,11.78113860494715,2016-07-01
1171,1171,21,MA,2016,8,21.891752705064377,23.089883341590063,60.452931857913605,11.86572297696874,2016-08-01
1172,1172,21,MA,2016,9,23.11700468663979,24.13540144332909,61.32816007060389,11.980205773134257,2016-09-01
1173,1173,21,MA,2016,10,23.32548115734397,24.33079960946256,62.67872502868661,12.098691115606714,2016-10-01
1174,1174,21,MA,2016,11,23.80250423536872,24.80983556287446,63.23788370170535,12.195946576170384,2016-11-01
1175,1175,21,MA,2016,12,23.46929351638787,24.442538616826315,70.83845061257811,12.241692851435184,2016-12-01
1176,1176,21,MA,2017,1,22.609814775846008,23.56226158822577,79.66674008687716,12.217133179116647,2017-01-01
1177,1177,21,MA,2017,2,22.55644200835438,23.407866247866483,82.65931575466254,12.136144230921383,2017-02-01
1178,1178,21,MA,2017,3,22.44561187406165,23.284169066514057,83.93727557762286,12.023731885628347,2017-03-01
1179,1179,21,MA,2017,4,22.622284549941664,23.47879800020092,82.48333614249749,11.904952779407784,2017-04-01
1180,1180,21,MA,2017,5,22.64956445043254,23.544304908252283,79.61246112751468,11.806732548075468,2017-05-01
1181,1181,21,MA,2017,6,21.55001245504517,22.631353480548537,73.94974230225735,11.758521953529938,2017-06-01
1182,1182,21,MA,2017,7,20.316470431416707,21.517318206714524,65.4110980895116,11.78113860494715,2017-07-01
1183,1183,21,MA,2017,8,21.74439243627406,22.950060929056967,62.9798383212327,11.86572297696874,2017-08-01
1184,1184,21,MA,2017,9,22.493324500404743,23.65720202479677,56.68370474333404,11.980205773134257,2017-09-01
1185,1185,21,MA,2017,10,23.536087445559215,24.627227366971848,59.23706503355327,12.098691115606714,2017-10-01
1186,1186,21,MA,2017,11,23.25237297608922,24.198958707185387,65.75052128394812,12.195946576170384,2017-11-01
1187,1187,21,MA,2017,12,23.208239259772306,24.172027124875864,71.22471275063066,12.241692851435184,2017-12-01
1188,1188,21,MA,2018,1,22.16695533614643,23.103657001298583,78.03106112683601,12.217133179116647,2018-01-01
1189,1189,21,MA,2018,2,22.26581861848813,23.106306804646938,83.45542219361637,12.136144230921383,2018-02-01
1190,1190,21,MA,2018,3,22.75921132771172,23.623839743693445,81.7592367198043,12.023731885628347,2018-03-01
1191,1191,21,MA,2018,4,22.270300469347227,23.10473952051681,82.6809057373422,11.904952779407784,2018-04-01
1192,1192,21,MA,2018,5,22.010734852841445,22.932842285827665,78.69287301272362,11.806732548075468,2018-05-01
1193,1193,21,MA,2018,6,21.2175024847098,22.371402728612523,72.3894965920397,11.758521953529938,2018-06-01
1194,1194,21,MA,2018,7,21.08035666509849,22.324322868921044,68.41451881933801,11.78113860494715,2018-07-01
1195,1195,21,MA,2018,8,21.723928201600845,22.841989219498807,65.08072508676845,11.86572297696874,2018-08-01
1196,1196,21,MA,2018,9,22.73982478462606,23.74682665501139,62.4130490011517,11.980205773134257,2018-09-01
1197,1197,21,MA,2018,10,23.28339673463774,24.24255569399032,65.31988790270228,12.098691115606714,2018-10-01
1198,1198,21,MA,2018,11,23.394973844829973,24.37535962604341,70.05116430127309,12.195946576170384,2018-11-01
1199,1199,21,MA,2018,12,22.318567217592506,23.22334290429744,78.48199187293349,12.241692851435184,2018-12-01
1200,1200,21,MA,2019,1,22.27367548391797,23.25740170269713,80.0284169756925,12.217133179116647,2019-01-01
1201,1201,21,MA,2019,2,22.42012133953052,23.280895193914898,83.32237172330815,12.136144230921383,2019-02-01
1202,1202,21,MA,2019,3,22.502554778803223,23.3345484437995,84.84644963976284,12.023731885628347,2019-03-01
1203,1203,21,MA,2019,4,22.821288871765137,23.680803008599582,84.28438956147882,11.904952779407784,2019-04-01
1204,1204,21,MA,2019,5,22.643512835983927,23.571572769196795,80.48912072156892,11.806732548075468,2019-05-01
1205,1205,21,MA,2019,6,21.525280005811,22.614532207893337,74.52424034024897,11.758521953529938,2019-06-01
1206,1206,21,MA,2019,7,21.086165665623263,22.2324205491843,71.57406371348996,11.78113860494715,2019-07-01
1207,1207,21,MA,2019,8,21.217779503617187,22.47605798119366,64.21213607708697,11.86572297696874,2019-08-01
1208,1208,21,MA,2019,9,22.64877199342906,23.751325023082728,63.141848153086485,11.980205773134257,2019-09-01
1209,1209,21,MA,2019,10,23.18267865476556,24.18774558949545,65.73851366356399,12.098691115606714,2019-10-01
1210,1210,21,MA,2019,11,23.50071883604457,24.493256885921166,67.7296289294546,12.195946576170384,2019-11-01
1211,1211,21,MA,2019,12,23.59688692219069,24.594410929049708,69.91101914677024,12.241692851435184,2019-12-01
1212,1212,21,MA,2020,1,22.7992671015572,23.71006390086889,82.1183119289443,12.217133179116647,2020-01-01
1213,1213,21,MA,2020,2,22.91232314049942,23.805526249665967,83.30424126831618,12.136144230921383,2020-02-01
1214,1214,21,MA,2020,3,22.938931992951733,23.785986092676463,84.75944766967102,12.023731885628347,2020-03-01
1215,1215,21,MA,2020,4,22.82892701856552,23.657364759430543,84.14651574575774,11.904952779407784,2020-04-01
1216,1216,21,MA,2020,5,23.0081381884978,23.870154931000517,78.95099787841815,11.806732548075468,2020-05-01
1217,1217,21,MA,2020,6,21.80353398638021,22.819217552091303,74.46714837327714,11.758521953529938,2020-06-01
1218,1218,21,MA,2020,7,20.60405324666837,21.802913033202017,69.14147301168202,11.78113860494715,2020-07-01
1219,1219,21,MA,2020,8,20.84412750886634,22.067003259195232,63.87830891275328,11.86572297696874,2020-08-01
1220,1220,21,MA,2020,9,22.324257184979373,23.439184330502236,61.47195668725923,11.980205773134257,2020-09-01
1221,1221,21,MA,2020,10,23.299446740227715,24.26588060087837,64.68888138087308,12.098691115606714,2020-10-01
1222,1222,21,MA,2020,11,23.33790355732181,24.297917433707944,75.55822412751604,12.195946576170384,2020-11-01
1223,1223,21,MA,2020,12,23.10246420665076,24.06371786832916,77.05995884398145,12.241692851435184,2020-12-01
1224,1224,21,MA,2021,1,22.611947583748183,23.53505725585565,81.32487087439725,12.217133179116647,2021-01-01
1225,1225,21,MA,2021,2,22.51446148562855,23.451762282589375,83.67141103713115,12.136144230921383,2021-02-01
1226,1226,21,MA,2021,3,22.129817390470247,23.031459291462948,85.93822691219779,12.023731885628347,2021-03-01
1227,1227,21,MA,2021,4,22.58081089494415,23.51165037140502,82.98980312200918,11.904952779407784,2021-04-01
1228,1228,21,MA,2021,5,22.15812559994011,23.13241871756821,80.3093933263115,11.806732548075468,2021-05-01
1229,1229,21,MA,2021,6,21.580096482278385,22.567832965968027,79.15151098107779,11.758521953529938,2021-06-01
1230,1230,21,MA,2021,7,21.207309859139578,22.25613163363549,75.85261729299818,11.78113860494715,2021-07-01
1231,1231,21,MA,2021,8,21.336192606249305,22.41802516890189,69.05790833390554,11.86572297696874,2021-08-01
1232,1232,21,MA,2021,9,22.714374324986096,23.70758050546485,69.74394832851334,11.980205773134257,2021-09-01
1233,1233,21,MA,2021,10,23.04368828968713,24.023858978682046,73.29326890832303,12.098691115606714,2021-10-01
1234,1234,21,MA,2021,11,23.056168504940565,24.01834161761353,77.99030503362371,12.195946576170384,2021-11-01
1235,1235,21,MA,2021,12,23.208020772093278,24.215475825829618,79.83461785064829,12.241692851435184,2021-12-01
1236,1236,21,MA,2022,1,21.783409126874897,22.72097711916113,84.8306364499213,12.217133179116647,2022-01-01
1237,1237,21,MA,2022,2,22.33509985061756,23.285449046536133,84.49495389510173,12.136144230921383,2022-02-01
1238,1238,21,MA,2022,3,21.84908648531026,22.782773781588304,87.3933680355593,12.023731885628347,2022-03-01
1239,1239,21,MA,2022,4,22.240031361030542,23.1207850615916,84.6884263725691,11.904952779407784,2022-04-01
1240,1240,21,MA,2022,5,21.99576459881525,22.956783268025323,81.8866998642147,11.806732548075468,2022-05-01
1241,1241,21,MA,2022,6,21.32092807113484,22.345467902621547,77.85659584889214,11.758521953529938,2022-06-01
1242,1242,21,MA,2022,7,20.714297148170207,21.86164956215464,72.71789028167157,11.78113860494715,2022-07-01
1243,1243,21,MA,2022,8,20.682858952941487,21.901214994433666,66.25957854095,11.86572297696874,2022-08-01
1244,1244,21,MA,2022,9,21.951050613186503,23.10621754225864,64.82919857476347,11.980205773134257,2022-09-01
1245,1245,21,MA,2022,10,22.9314589523819,24.02224316943608,65.42051180741294,12.098691115606714,2022-10-01
1246,1246,21,MA,2022,11,22.54772092347504,23.5207153449227,76.92872414947838,12.195946576170384,2022-11-01
1247,1247,21,MA,2022,12,22.505138532038305,23.51612497286898,77.78595803959578,12.241692851435184,2022-12-01
1248,1248,22,PI,2010,1,20.94515823026956,22.34553942482592,72.74497056282061,12.344548293939464,2010-01-01
1249,1249,22,PI,2010,2,21.864160462301605,23.285268504400644,68.13849134712804,12.216006843808705,2010-02-01
1250,1250,22,PI,2010,3,21.631278322314337,22.995591046348693,73.65611125521946,12.03765010768635,2010-03-01
1251,1251,22,PI,2010,4,21.162013864801043,22.55889563617252,76.22462095816931,11.849204110214885,2010-04-01
1252,1252,22,PI,2010,5,20.609378343353622,22.17381497791835,66.43691374409583,11.693335160535488,2010-05-01
1253,1253,22,PI,2010,6,19.898108868513788,21.43370489861284,62.12626504671006,11.616802258517684,2010-06-01
1254,1254,22,PI,2010,7,19.507647840383417,21.09908227546973,55.90815434917327,11.652708125519151,2010-07-01
1255,1255,22,PI,2010,8,19.40311702660152,21.10351484107532,48.47037691619539,11.786955812193868,2010-08-01
1256,1256,22,PI,2010,9,20.73279137540431,22.38776690647716,44.94973590146928,11.968596959248398,2010-09-01
1257,1257,22,PI,2010,10,21.75361079279728,23.337068559936665,52.46636148257189,12.156577710587198,2010-10-01
1258,1258,22,PI,2010,11,21.64789142665409,23.116148358867285,57.44215039639246,12.31091720597117,2010-11-01
1259,1259,22,PI,2010,12,21.039904674077366,22.46406936810313,69.75300201347896,12.383538783245678,2010-12-01
1260,1260,22,PI,2011,1,20.670627040659777,22.02705416014667,74.03845446615175,12.344548293939464,2011-01-01
1261,1261,22,PI,2011,2,20.666599182145937,22.003052403732223,79.74165089458836,12.216006843808705,2011-02-01
1262,1262,22,PI,2011,3,20.54651143309158,21.862325598841988,81.87806495103969,12.03765010768635,2011-03-01
1263,1263,22,PI,2011,4,20.4553832285461,21.82378357592083,79.14181302729106,11.849204110214885,2011-04-01
1264,1264,22,PI,2011,5,20.17170845391014,21.62416677389826,73.67241119734153,11.693335160535488,2011-05-01
1265,1265,22,PI,2011,6,18.77012568470977,20.405110326693173,63.96071970462799,11.616802258517684,2011-06-01
1266,1266,22,PI,2011,7,18.509498161928995,20.196982208759557,58.90939392032711,11.652708125519151,2011-07-01
1267,1267,22,PI,2011,8,19.209934875300405,20.92206384166045,51.15957288038896,11.786955812193868,2011-08-01
1268,1268,22,PI,2011,9,20.077029996826536,21.800042712688448,45.81101730664572,11.968596959248398,2011-09-01
1269,1269,22,PI,2011,10,21.654300106011227,23.22745789772904,55.8883808818281,12.156577710587198,2011-10-01
1270,1270,22,PI,2011,11,21.314868355081195,22.753797015122007,63.57414211091542,12.31091720597117,2011-11-01
1271,1271,22,PI,2011,12,21.139836785156056,22.683058146782184,59.71071043953918,12.383538783245678,2011-12-01
1272,1272,22,PI,2012,1,21.27280150910127,22.696061741097186,66.68262641056342,12.344548293939464,2012-01-01
1273,1273,22,PI,2012,2,20.41627115510368,21.822386485308847,70.78386260194732,12.216006843808705,2012-02-01
1274,1274,22,PI,2012,3,20.683012858513862,22.13562869036802,70.51647832206866,12.03765010768635,2012-03-01
